id,class,available_hours,speed_per_hour
acd24251-07f3-11e8-80e0-00155df02900,Микропланшетный ридер,,75
fba75591-abd5-11e6-80fa-00505692e771,Система очистки воды,,80
5716651f-a2bb-11de-a428-005056c00008,Инженерное оборудование,,70
e4fa5323-b862-11e1-b482-b614f2bbba79,pH-метр,,50
a7cad4ff-8f22-11e7-80d8-00155df02900,Магнитная мешалка,,95
2870215d-d594-11e7-80e0-00155df02900,Весы,,65
f151a740-ccdb-11e6-80c6-00155df02900,Весы,,75
cde69ff0-8be6-11e7-80d7-00155df02900,pH-метр,,55
338c6356-cf39-11e2-8893-b614f2bbba79,Коатер,,70
6c02ec75-8f22-11e7-80d8-00155df02900,Инженерное оборудование,,75
7e87bc3e-8ad0-11e8-80e5-00155df02900,Шейкер,,90
3c2ba533-8f22-11e7-80d8-00155df02900,ЗИП,,80
f51e87ea-d0cc-11e5-80d8-00505692e771,Амплификатор,,65
9b476fb1-30ad-11e3-a533-b614f2bbba79,Производственное оборудование,,85
0c5681f9-8f22-11e7-80d8-00155df02900,Производственное оборудование,,100
98c420e2-f50f-11e6-80d2-00155df02900,Система очистки воды,,90
beff646d-9b67-11e6-80fa-00505692e771,pH-метр,,50
4eb399b5-224e-11e6-80e4-00505692e771,CO2-инкубатор,,80
b9bd2336-8f22-11e7-80d8-00155df02900,Компрессор,,90
c35cc511-d671-11e6-80c8-00155df02900,Колонна хроматографическая,,50
9729b854-cac2-11e7-80e0-00155df02900,Производственное оборудование,,70
702c903a-cadb-11e3-8903-6ee664173b4c,Производственное оборудование,,65
e49895f2-43e4-11e8-80e1-00155df02900,Производственное оборудование,,70
7e87bc4f-8ad0-11e8-80e5-00155df02900,Криохранилище,,65
729744ce-8ad0-11e8-80e5-00155df02900,Насос,,90
9dfc2880-fe6f-11e6-80d2-00155df02900,Дозатор,,70
fb6b5aca-8050-11e0-9449-3279b6ee2664,Анализатор жизнеспособности клеток,,100
1ff0c82e-c59c-11e5-80d6-00505692e771,Центрифуга,,100
3c1beb3b-46d2-11e7-80d6-00155df02900,Регистратор невидимых частиц,,50
ffdc163f-d05d-11e7-80e0-00155df02900,Компьютерные системы,,85
ff62c768-bc2a-11e1-b482-b614f2bbba79,Центрифуга,,55
9b4cdafb-b9d7-11e1-b482-b614f2bbba79,Хроматограф жидкостный,,80
71228be7-7c0c-11e6-80f6-00505692e771,Термостат твердотельный,,70
97607e37-a3db-11e5-80d6-00505692e771,Холодильник,,50
3b7ac7a1-1f7d-11e3-a533-b614f2bbba79,Производственное оборудование,,80
db25ce66-a058-11df-a946-72d93bfbea9b,Хроматограф жидкостный,,80
62072bd9-1074-11e3-a533-b614f2bbba79,Камера для определения фотостабильности,,70
661e89e8-f436-11e6-80d2-00155df02900,Производственное оборудование,,50
9bd7f0f1-8f22-11e7-80d8-00155df02900,Производственное оборудование,,55
4e1b765e-8f22-11e7-80d8-00155df02900,Хроматограф жидкостный,,50
ac8270a0-b804-11e8-80e8-00155df02900,Вытяжной шкаф,,95
3a955fd8-1e18-11e8-80e1-00155df02900,Инженерное оборудование,,100
fe85f05a-b3da-11e7-80de-00155df02900,Микропланшетный ридер,,50
ff6504c2-2416-11e6-80e4-00505692e771,Хроматограф жидкостный,,65
94772806-348d-11e6-80e8-00505692e771,Принтер для этикеток,,100
0c568295-8f22-11e7-80d8-00155df02900,Магнитная мешалка,,80
f93132f1-a18c-11e5-80d6-00505692e771,Насос,,70
13e38ab7-f405-11e5-80dc-00505692e771,Производственное оборудование,,50
18772946-e772-11e1-b482-b614f2bbba79,Титратор,,100
36946499-eb24-11e0-9589-b614f2bbba79,Камера для электрофореза,,95
432939c3-bb90-11e5-80d6-00505692e771,Проточный цитофлуориметр,,85
83753c4f-00b0-11e6-80de-00505692e771,Гель-документирующая система фотографирования,,70
db5e235d-2702-11e6-80e4-00505692e771,Хроматограф жидкостный,,80
6cb84c86-c449-11e7-80e0-00155df02900,Автоклав,,95
079255cb-939f-11e7-80da-00155df02900,Титратор,,95
405db8d2-dc53-11e8-80ee-00155df02900,Производственное оборудование,,95
e7b02622-fec3-11e8-80ee-00155df02900,Производственное оборудование,,80
4c467824-c679-11e5-80d6-00505692e771,Водяная баня,,90
7e87bcda-8ad0-11e8-80e5-00155df02900,Система очистки воды,,70
adc315e3-8f22-11e7-80d8-00155df02900,Биореактор,,55
193841dc-aa15-11e5-80d6-00505692e771,Вытяжной шкаф,,70
eb0895df-6346-11e8-80e5-00155df02900,Термометр,,100
2b817a2d-1e8e-11e6-80e4-00505692e771,Источник бесперебойного питания,,55
b37c9af7-8b1a-11e3-8b04-6ee664173b4c,Осмометр,,70
9a4097b3-d5e0-11e8-80ed-00155df02900,Морозильник,,65
820ad2ed-9dd9-11e7-80de-00155df02900,Криохранилище,,95
1aa32114-2a5b-11e7-80d6-00155df02900,Хроматограф жидкостный,,85
1e440e5c-8f22-11e7-80d8-00155df02900,Весы,,65
6c9ca6df-8ad0-11e8-80e5-00155df02900,Дозатор,,65
f08f8eed-6b1e-11e4-80be-00505692e771,Источник бесперебойного питания,,65
20094908-213f-11e8-80e1-00155df02900,Инженерное оборудование,,90
8e438600-c5f7-11e6-80c6-00155df02900,Манипулятор переносящий,,90
57166537-a2bb-11de-a428-005056c00008,Термостат,,85
0c568275-8f22-11e7-80d8-00155df02900,Производственное оборудование,,75
74bf198c-f743-11e5-80dc-00505692e771,Производственное оборудование,,75
313f4e9c-2a6d-11e7-80d6-00155df02900,Амплификатор,,65
405db8cd-dc53-11e8-80ee-00155df02900,Производственное оборудование,,80
d1a2f5c1-8f22-11e7-80d8-00155df02900,Весы,,75
d79b3902-8f22-11e7-80d8-00155df02900,Ламинар,,50
8fe511f1-8f22-11e7-80d8-00155df02900,Шейкер-инкубатор,,50
ec778691-7a55-11e5-80d0-00505692e771,Центрифуга,,80
44793f82-6892-11e7-80d6-00155df02900,Производственное оборудование,,90
a2e88131-5677-11e3-a533-b614f2bbba79,Масс-спектрометр,,55
7e87bc3a-8ad0-11e8-80e5-00155df02900,Термошейкер,,80
5a0d1993-d485-11e5-80d8-00505692e771,Морозильник,,50
3335fcec-b6f8-11e6-80bb-825bcfbffb7d,Инженерное оборудование,,85
e62ea23c-b697-11e8-80e8-00155df02900,Дозатор,,85
0297342a-5e11-11e6-80e8-00505692e771,Секвенатор,,80
1aaefe51-bb88-11e5-80d6-00505692e771,Автоклав,,95
9f2132a7-0de8-11e2-b482-b614f2bbba79,Источник бесперебойного питания,,55
9b33982d-3f02-11e8-80e1-00155df02900,Термостат,,50
eac906f4-485c-11e8-80e2-00155df02900,Холодильник,,55
157afd4d-7b47-11e6-80f6-00505692e771,Биоробот,,55
b090fc52-d165-11e8-80eb-00155df02900,Производственное оборудование,,95
15a0b643-0759-11e8-80e0-00155df02900,УФ лампа,,95
0efd7e91-0289-11e8-80e0-00155df02900,Система капиллярного электрофореза,,90
563e3326-1388-11e6-80e2-00505692e771,Морозильник,,80
280cb8e5-30cf-11e3-a533-b614f2bbba79,Производственное оборудование,,50
5a35e501-a8b9-11e2-b732-b614f2bbba79,Микроскоп,,75
6d0ef305-aa12-11e5-80d6-00505692e771,Вытяжной шкаф,,65
fb6b5ac0-8050-11e0-9449-3279b6ee2664,Прибор для определения истираемости,,75
5716659f-a2bb-11de-a428-005056c00008,Инженерное оборудование,,70
89a91f73-9141-11e2-aacb-b614f2bbba79,Производственное оборудование,,70
c66eb7c8-3e08-11e6-80e8-00505692e771,Роботизированная станция,,50
0f796d29-246d-11e0-9437-3279b6ee2664,Анализатор химический,,65
788f8092-8ad0-11e8-80e5-00155df02900,Холодильник,,55
257f97a9-dc0c-11e7-80e0-00155df02900,Термогигрометр,,50
7e87bb92-8ad0-11e8-80e5-00155df02900,УФ лампа,,80
39ec8428-89b6-11e3-8527-b614f2bbba79,Производственное оборудование,,80
1966e5e8-c622-11e3-8903-6ee664173b4c,Анализатор общего углерода,,95
a2a631e6-d6ef-11e5-80d8-00505692e771,Компрессор,,100
b25020e7-8499-11e6-80f6-00505692e771,Поляриметр,,65
9bd7f0b1-8f22-11e7-80d8-00155df02900,Производственное оборудование,,55
5427be5a-8c69-11e6-80f6-00505692e771,Автоматизированная система для клеточного клонирования,,50
54161083-8f22-11e7-80d8-00155df02900,Вортекс,,50
2b151b3e-2550-11e1-9589-b614f2bbba79,Система капиллярного электрофореза,,95
dce219e3-2690-11e7-80d6-00155df02900,Рабочий стол роботизированной станции,,90
a404290c-d80e-11e6-80c8-00155df02900,Производственное оборудование,,50
9f2132c4-0de8-11e2-b482-b614f2bbba79,Центрифуга,,95
405db90e-dc53-11e8-80ee-00155df02900,Производственное оборудование,,70
bfba2c49-8f22-11e7-80d8-00155df02900,Облучатель бактерицидный,,90
d79b38ea-8f22-11e7-80d8-00155df02900,Вошер,,100
d68eb060-b7fb-11e7-80e0-00155df02900,Производственное оборудование,,70
66a20816-8ad0-11e8-80e5-00155df02900,CO2-инкубатор,,65
fccb4490-6966-11e3-9a29-b614f2bbba79,Компьютерные системы,,85
7e87bcb0-8ad0-11e8-80e5-00155df02900,Дозатор,,80
112d0061-d3f8-11e5-80d8-00505692e771,Хроматограф жидкостный,,65
6724045e-e4b3-11e7-80e0-00155df02900,Производственное оборудование,,75
42f2cea1-1a2b-11df-b6d1-72d93bfbea9b,Производственное оборудование,,75
dc9b3afb-60b7-11e7-80d6-00155df02900,Микробиологический пробоотборник воздуха,,55
d79b38b2-8f22-11e7-80d8-00155df02900,НЕ ИСПОЛЬЗОВАТЬ Лабораторное оборудование,,50
95dd4e89-8f22-11e7-80d8-00155df02900,Ламинар,,80
c0d91314-5036-11e7-80d6-00155df02900,Холодильник,,65
488e7562-aa2a-11e5-80d6-00505692e771,Система очистки,,85
600b4c7d-8f22-11e7-80d8-00155df02900,Сушильная машина,,50
7e87bcb6-8ad0-11e8-80e5-00155df02900,Дозатор,,95
f78bf63f-4a33-11e5-80cb-00505692e771,Секвенатор,,85
4e1b7628-8f22-11e7-80d8-00155df02900,Центрифуга,,70
184bcb8d-8f22-11e7-80d8-00155df02900,Секвенатор,,65
5a0e4cda-8f22-11e7-80d8-00155df02900,Камера для электрофореза,,100
69e612c9-0bfd-11e4-9b13-6ee664173b4c,Производственное оборудование,,75
60a9cb9f-8ad0-11e8-80e5-00155df02900,Ламинар,,75
11b7e540-4ea9-11e8-80e2-00155df02900,Производственное оборудование,,75
4eae7279-1d36-11e8-80e0-00155df02900,Светильник,,70
4c84136c-7a47-11e5-80d0-00505692e771,Хроматограф жидкостный,,55
60a9cc07-8ad0-11e8-80e5-00155df02900,Ламинар,,80
829fc392-5276-11e6-80e8-00505692e771,Производственное оборудование,,65
dbc7b417-d3e1-11e5-80d8-00505692e771,Ротационный испаритель,,95
975a8665-f743-11e5-80dc-00505692e771,Реактор,,100
aeee0b91-1792-11e8-80e0-00155df02900,Инженерное оборудование,,55
ff15d7fc-8447-11e8-80e5-00155df02900,Титратор,,50
28212292-e0bd-11e7-80e0-00155df02900,Ламинар,,70
437179b1-c963-11e0-8800-b614f2bbba79,Прибор для определения точки плавления,,90
cbb457dc-dc96-11e2-8893-b614f2bbba79,Диспенсер,,55
62ad3bce-c6e4-11e3-8903-6ee664173b4c,Производственное оборудование,,95
1d70589f-939f-11e7-80da-00155df02900,Весы,,65
986245f8-9690-11e1-818a-b614f2bbba79,Производственное оборудование,,90
6bfe63e6-7a48-11e5-80d0-00505692e771,Хроматограф жидкостный,,75
49003a46-2064-11e3-a533-b614f2bbba79,Инженерное оборудование,,75
54161071-8f22-11e7-80d8-00155df02900,Блок питания,,65
5a0e4c82-8f22-11e7-80d8-00155df02900,Холодильник,,80
5a0e4cb4-8f22-11e7-80d8-00155df02900,Весы,,90
70a8b5eb-2ae9-11e5-80c5-00505692e771,Роботизированная станция,,70
ac8dca5c-fe6c-11e6-80d2-00155df02900,Дозатор,,100
786d3659-aa15-11e5-80d6-00505692e771,Вытяжной шкаф,,75
12512526-8f22-11e7-80d8-00155df02900,Насос,,50
7fd633be-1d9d-11e2-b482-b614f2bbba79,Хроматограф жидкостный,,85
0095bfcb-84f6-11e8-80e5-00155df02900,Производственное оборудование,,80
6c02ec67-8f22-11e7-80d8-00155df02900,Инженерное оборудование,,70
bfba2c79-8f22-11e7-80d8-00155df02900,Производственное оборудование,,100
011f1ac5-3ac3-11e2-b482-b614f2bbba79,Аппарат для окрашивания мазков,,85
f2f545da-60b7-11e7-80d6-00155df02900,Микробиологический пробоотборник воздуха,,50
bfba2c71-8f22-11e7-80d8-00155df02900,Производственное оборудование,,75
d47a420b-5732-11e3-a533-b614f2bbba79,Хроматограф жидкостный,,50
bd979182-b7f8-11e7-80e0-00155df02900,Холодильник,,100
9b476fa1-30ad-11e3-a533-b614f2bbba79,Производственное оборудование,,75
c5b26ee9-8f22-11e7-80d8-00155df02900,Холодильник,,100
873b555c-a9c7-11e7-80de-00155df02900,Производственное оборудование,,95
c9f197bb-d6be-11e8-80ed-00155df02900,Дозатор,,90
1e4d6b98-bfd4-11e7-80e0-00155df02900,Амплификатор,,55
c5b26eb5-8f22-11e7-80d8-00155df02900,Производственное оборудование,,100
cbaab24a-8f22-11e7-80d8-00155df02900,Производственное оборудование,,100
465bc290-8a01-11e6-80f6-00505692e771,Секвенатор,,95
d8ae4711-4a72-11e6-80e8-00505692e771,Система капиллярного электрофореза,,90
6c89f5e9-8d73-11e7-80d7-00155df02900,Верхнеприводная мешалка,,90
e4d5fb34-3723-11e8-80e1-00155df02900,Облучатель бактерицидный,,50
e92ef2ea-cb0e-11e5-80d6-00505692e771,Климатическая камера,,55
cc2ee919-26fe-11e5-80c0-00505692e771,Весы,,95
07646567-a30d-11e5-80d6-00505692e771,Термостат рециркуляционный,,65
15cb0695-e1c6-11e8-80ee-00155df02900,Производственное оборудование,,70
2b151b3c-2550-11e1-9589-b614f2bbba79,Станция растворения,,70
0c568299-8f22-11e7-80d8-00155df02900,Магнитная мешалка,,70
b2769311-839b-11e1-818a-b614f2bbba79,Весы,,85
92b8a5c3-d43c-11e7-80e0-00155df02900,Автоклав,,75
c5024c28-3e9f-11e2-b482-b614f2bbba79,Холодильник,,75
ce976a6a-5a11-11e6-80e8-00505692e771,Шейкер-CO2-инкубатор,,95
76fff7cf-c63c-11e3-8903-6ee664173b4c,Производственное оборудование,,55
be450e04-1df7-11e8-80e1-00155df02900,Счетчик клеток,,50
0c56827d-8f22-11e7-80d8-00155df02900,Магнитная мешалка,,90
6646e3e6-73dc-11e4-80be-00505692e771,Инженерное оборудование,,100
7b0b8b49-a270-11e5-80d6-00505692e771,Компрессор,,95
bfba2ca3-8f22-11e7-80d8-00155df02900,Производственное оборудование,,85
cb97c8b3-a722-11e6-80fa-00505692e771,Производственное оборудование,,95
317a03df-a845-11e7-80de-00155df02900,Хроматограф жидкостный,,70
b9282b3d-c2a4-11e6-80ba-eeb16abacdb0,Производственное оборудование,,100
50e90818-6aef-11e7-80d6-00155df02900,Ламинар,,95
6c26abcc-0c7d-11e6-80e0-00505692e771,Инженерное оборудование,,65
c42376de-0cb5-11e6-80e0-00505692e771,Водяная баня,,85
b981eb08-8f6f-11e5-80d4-00505692e771,Система визуализации,,85
57166524-a2bb-11de-a428-005056c00008,Производственное оборудование,,80
a63fff36-939e-11e7-80da-00155df02900,Хроматограф жидкостный,,65
ca4eea22-cec4-11e7-80e0-00155df02900,Система очистки,,85
a7db1992-a49d-11e4-80be-00505692e771,Термошейкер,,75
c9740a83-5d65-11e7-80d6-00155df02900,Хроматограф жидкостный,,55
405db8fc-dc53-11e8-80ee-00155df02900,Производственное оборудование,,80
4fd7f883-ba23-11e7-80e0-00155df02900,Морозильник,,90
7e87bc46-8ad0-11e8-80e5-00155df02900,Термогигрометр,,90
6c8ac779-c59e-11e5-80d6-00505692e771,Центрифуга,,95
0655c47e-2a23-11e5-80c5-00505692e771,Производственное оборудование,,70
4e1b7644-8f22-11e7-80d8-00155df02900,Хроматограф жидкостный,,80
58824250-56e9-11e1-a97d-b614f2bbba79,Инженерное оборудование,,100
d79b38f8-8f22-11e7-80d8-00155df02900,Система очистки воды,,50
bfba2c0d-8f22-11e7-80d8-00155df02900,Центрифуга,,100
96c4670a-904c-11e6-80f6-00505692e771,Холодильник,,100
fb6f79d0-d551-11e5-80d8-00505692e771,Производственное оборудование,,70
2cb6483f-af28-11e6-80fa-00505692e771,Колонна хроматографическая,,95
188f703e-d049-11df-b9ac-3279b6ee2664,НЕ ИСПОЛЬЗОВАТЬ Лабораторное оборудование,,100
405db8e5-dc53-11e8-80ee-00155df02900,Производственное оборудование,,65
87b4e1d2-c902-11e6-80c6-00155df02900,Анализатор гематологический,,55
96dde3f1-daac-11e8-80ee-00155df02900,Складское оборудование,,50
e6284bde-0563-11e6-80de-00505692e771,Хроматограф жидкостный,,100
1e440e7a-8f22-11e7-80d8-00155df02900,Центрифуга,,90
6acd71b6-7259-11e1-a97d-b614f2bbba79,Источник бесперебойного питания,,80
9b476fab-30ad-11e3-a533-b614f2bbba79,Производственное оборудование,,65
405db8ae-dc53-11e8-80ee-00155df02900,Производственное оборудование,,50
2c45c1d4-2795-11e8-80e1-00155df02900,Производственное оборудование,,100
d504c5cc-7a47-11e5-80d0-00505692e771,Хроматограф жидкостный,,55
4e8296fa-f436-11e6-80d2-00155df02900,Производственное оборудование,,50
b1fdf9be-160f-11e3-a533-b614f2bbba79,Роботизированная станция,,70
40be1a02-c52d-11e7-80e0-00155df02900,Хроматограф жидкостный,,80
d7a9c006-c1f7-11e6-80ba-eeb16abacdb0,Вошер,,55
72974405-8ad0-11e8-80e5-00155df02900,Морозильник,,55
9bd7f0f5-8f22-11e7-80d8-00155df02900,Производственное оборудование,,50
ac32213a-2d88-11e6-80e8-00505692e771,Спектрофотометр,,70
8190b82f-e82b-11e1-b482-b614f2bbba79,Система капиллярного электрофореза,,90
38320267-d66d-11e7-80e0-00155df02900,CO2-инкубатор,,75
ba52bb3b-095d-11e7-80d4-00155df02900,Система капиллярного электрофореза,,80
1f642e62-ca06-11e7-80e0-00155df02900,Инженерное оборудование,,70
4cefb16a-4afe-11e4-91ba-6ee664173b4c,Производственное оборудование,,85
7a5ae12f-41ca-11e6-80e8-00505692e771,Кондуктометр,,70
7f559b71-fbd0-11e5-80dc-00505692e771,Производственное оборудование,,80
0c8baabb-a5f8-11e0-9449-3279b6ee2664,Хроматограф жидкостный,,70
9ee0ec8c-0c10-11e4-9b13-6ee664173b4c,Микропланшетный ридер,,50
fbb09527-e931-11e6-80d2-00155df02900,Термостат,,85
daa6a111-3bd3-11e8-80e1-00155df02900,Инженерное оборудование,,75
857d70dd-edf9-11e6-80d2-00155df02900,Хроматограф жидкостный,,50
9bd6d754-48bc-11e4-91ba-6ee664173b4c,Производственное оборудование,,100
f0ee0cf8-7ce3-11e7-80d7-00155df02900,Хроматограф жидкостный,,70
011f1ac3-3ac3-11e2-b482-b614f2bbba79,Хроматограф жидкостный,,80
e09528e9-bb85-11e5-80d6-00505692e771,Ламинар,,90
365ee435-b696-11e8-80e8-00155df02900,Дозатор,,90
a6b36ded-e401-11e7-80e0-00155df02900,Холодильник,,70
1e440ea6-8f22-11e7-80d8-00155df02900,Ламинар,,70
9b476fa9-30ad-11e3-a533-b614f2bbba79,Автоклав,,80
cbaab22e-8f22-11e7-80d8-00155df02900,Производственное оборудование,,95
b3c01b18-8f22-11e7-80d8-00155df02900,pH-метр,,90
6c02ec93-8f22-11e7-80d8-00155df02900,Инженерное оборудование,,85
582945f0-e236-11e6-80d2-00155df02900,Дозатор,,85
3a1d0048-8a49-11e3-8527-b614f2bbba79,Производственное оборудование,,80
f1000a6f-6a1a-11e6-80e8-00505692e771,Система для выделения плазмидной ДНК,,50
6603889b-8f22-11e7-80d8-00155df02900,Инженерное оборудование,,100
4e2b0af4-6a54-11e8-80e5-00155df02900,Источник бесперебойного питания,,95
ef80f28a-8f22-11e7-80d8-00155df02900,CO2-инкубатор,,55
9a0d6c0a-0c58-11e6-80e0-00505692e771,CO2-инкубатор,,50
82356b3b-fa8d-11e7-80e0-00155df02900,Вортекс,,55
c33da11d-c629-11e3-8903-6ee664173b4c,Электропоратор,,95
e58ea59d-dd8b-11e6-80d2-00155df02900,Шейкер-CO2-инкубатор,,85
1618fabf-b868-11e6-80be-b5eea29936c1,Замораживатель програмный,,50
66a207df-8ad0-11e8-80e5-00155df02900,Дозатор,,65
363107d2-8f22-11e7-80d8-00155df02900,Облучатель бактерицидный,,85
fc6cdbcb-3a2f-11e2-b482-b614f2bbba79,Производственное оборудование,,100
405db906-dc53-11e8-80ee-00155df02900,Производственное оборудование,,75
a20057bf-2613-11e1-9589-b614f2bbba79,Аппарат для сварки термопластиковых трубок,,65
275eefe9-7b56-11e6-80f6-00505692e771,Термошейкер,,55
7bb6199f-7251-11e5-80d0-00505692e771,Морозильник,,100
e00f3b41-e236-11e6-80d2-00155df02900,Дозатор,,75
351b773d-9e99-11e7-80de-00155df02900,Компрессор,,85
363107f8-8f22-11e7-80d8-00155df02900,Магнитная мешалка,,65
244378d6-8f22-11e7-80d8-00155df02900,Производственное оборудование,,85
8845da85-9f45-11e5-80d6-00505692e771,Ротационный испаритель,,65
f37a1d69-239d-11e0-9437-3279b6ee2664,ПЦР-бокс,,65
60b50182-e3d9-11e7-80e0-00155df02900,Инженерное оборудование,,70
10275624-b49a-11e7-80e0-00155df02900,Диспенсер,,75
ece5685c-de55-11e7-80e0-00155df02900,Ультразвуковая ванна,,85
23680419-a39e-11e0-9449-3279b6ee2664,Производственное оборудование,,65
0bfa065a-aa15-11e5-80d6-00505692e771,Вытяжной шкаф,,95
89ee258c-0b65-11e4-9b13-6ee664173b4c,Прибор для запаивания трубок,,80
4850e10d-b6dc-11e6-80bb-825bcfbffb7d,Хроматограф жидкостный,,65
4e1b7616-8f22-11e7-80d8-00155df02900,Хроматограф жидкостный,,100
09bd5ee8-e422-11e7-80e0-00155df02900,Система капиллярного электрофореза,,50
b2769315-839b-11e1-818a-b614f2bbba79,Детектор,,55
744535e6-bb11-11e8-80e8-00155df02900,Ламинар,,90
6002bce3-41e7-11e7-80d6-00155df02900,Термошейкер,,50
bdc81fb9-3f02-11e8-80e1-00155df02900,Термостат,,90
b2769317-839b-11e1-818a-b614f2bbba79,Система капиллярного электрофореза,,55
b6e67b7d-a589-11e5-80d6-00505692e771,Производственное оборудование,,55
e38e219c-8f22-11e7-80d8-00155df02900,Холодильник,,85
172cbf8e-a3f7-11e5-80d6-00505692e771,Холодильник,,90
6f3dd1b7-a71c-11e6-80fa-00505692e771,Спектрофотометр,,70
71fb2817-8f22-11e7-80d8-00155df02900,Шейкер-CO2-инкубатор,,65
3d793be9-90fa-11e1-818a-b614f2bbba79,Амплификатор,,80
11de912d-08f2-11e9-80ee-00155df02900,Производственное оборудование,,70
c6ee32ee-abaf-11e1-818a-b614f2bbba79,Хроматограф газовый,,55
e9866f51-8f22-11e7-80d8-00155df02900,Манипулятор переносящий,,55
cbb457e5-dc96-11e2-8893-b614f2bbba79,Производственное оборудование,,80
d8c5fbbf-840d-11e7-80d7-00155df02900,Производственное оборудование,,70
89a490a9-abb4-11e4-80be-00505692e771,Производственное оборудование,,70
ef22580b-3bfb-11e8-80e1-00155df02900,Насос,,70
802b5c63-1e6b-11e2-b482-b614f2bbba79,Шейкер-CO2-инкубатор,,75
62072bf6-1074-11e3-a533-b614f2bbba79,Сухожаровой шкаф,,75
4223db4f-8f22-11e7-80d8-00155df02900,Термостат твердотельный,,85
5aa48b89-f696-11e1-b482-b614f2bbba79,Хроматограф жидкостный,,55
955041ee-d65a-11e6-80c8-00155df02900,Центрифуга,,65
21c0e0df-52c2-11e4-80b9-00505692e771,Хроматограф жидкостный,,75
031a3603-2138-11e8-80e1-00155df02900,Инженерное оборудование,,55
b7f3859f-d24d-11e5-80d8-00505692e771,Ультразвуковой дезинтегратор,,55
422acd6d-bfd4-11e7-80e0-00155df02900,Амплификатор,,65
8fe51179-8f22-11e7-80d8-00155df02900,Инженерное оборудование,,70
5716659b-a2bb-11de-a428-005056c00008,Инженерное оборудование,,85
363107e0-8f22-11e7-80d8-00155df02900,Шейкер-CO2-инкубатор,,50
008c6978-00b5-11e6-80de-00505692e771,Ламинар,,100
6ccca59f-e401-11e7-80e0-00155df02900,Холодильник,,55
c5b26f1d-8f22-11e7-80d8-00155df02900,Производственное оборудование,,55
076143ce-0301-11e6-80de-00505692e771,Производственное оборудование,,50
b871447a-7916-11e7-80d7-00155df02900,Производственное оборудование,,90
630bf2fc-c8dd-11e6-80c6-00155df02900,pH-метр,,95
70fe6a7a-353b-11e2-b482-b614f2bbba79,Установка тангенциальной фильтрации,,85
0e497aa7-008c-11e6-80de-00505692e771,Инженерное оборудование,,75
8a4652b2-e428-11e7-80e0-00155df02900,Хроматограф жидкостный,,95
5fcfbf3b-c682-11e5-80d6-00505692e771,Магнитная мешалка,,75
c722caf6-4f37-11e6-80e8-00505692e771,Анализатор динамического светорассеяния,,95
33abcba4-2b45-11e7-80d6-00155df02900,Хроматограф жидкостный,,95
4833889e-38b4-11e8-80e1-00155df02900,Хроматограф жидкостный,,100
0349e007-056f-11e6-80de-00505692e771,Ротационный испаритель,,85
36310804-8f22-11e7-80d8-00155df02900,Холодильник,,85
fb6b5ad0-8050-11e0-9449-3279b6ee2664,Производственное оборудование,,75
